Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
19 DEC 2025,APOLLOPIPE,EQ,APOLLO PIPES LIMITED     ,Listed    ,19 DEC 2025,              10.00,          44048206,            306.90,    13518394421.40
19 DEC 2025,APOLLOTYRE,EQ,APOLLO TYRES LTD         ,Listed    ,19 DEC 2025,               1.00,         635100946,            507.05,   322027934669.30
19 DEC 2025,APOLSINHOT,EQ,APOLLO SINDOORI HOTEL LTD,Listed    ,19 DEC 2025,               5.00,           2600400,           1226.30,     3188870520.00
19 DEC 2025,APRAMEYA,SM,APRAMEYA ENGINEERING LTD ,Listed    ,19 DEC 2025,              10.00,          19040000,            315.50,     6007120000.00  
19 DEC 2025,APS,SM,AUSTRALIAN PREM SOLAR I L,Listed    ,19 DEC 2025,              10.00,          20090000,            373.00,     7493570000.00       
19 DEC 2025,APTECHT,EQ,APTECH LIMITED           ,Listed    ,19 DEC 2025,              10.00,          58031549,             94.95,     5511256208.55   
19 DEC 2025,APTUS,EQ,APTUS VALUE HSG FIN I LTD,Listed    ,19 DEC 2025,               2.00,         500638236,            283.55,   141955971817.80     
19 DEC 2025,ARABIAN,SM,ARABIAN PETROLEUM LIMITED,Listed    ,19 DEC 2025,              10.00,          10892000,             69.35,      755360200.00   
19 DEC 2025,ARCHIDPLY,EQ,ARCHIDPLY IND. LTD       ,Listed    ,19 DEC 2025,              10.00,          19865000,             91.50,     1818044800.00 
19 DEC 2025,ARCHIES,EQ,ARCHIES LTD              ,Listed    ,19 DEC 2025,               2.00,          33780000,             18.80,      635401800.00   
19 DEC 2025,ARCIIL,SM,ARC INSULATION & INSU LTD,Listed    ,19 DEC 2025,              10.00,          10297380,             67.65,      696617757.00    
19 DEC 2025,ARE&M,EQ,AMARA RAJA ENERGY MOB LTD,Listed    ,19 DEC 2025,               1.00,         183025364,            925.55,   169399125650.20     
19 DEC 2025,ARENTERP,EQ,RAJDARSHAN INDUSTRIES LTD,Listed    ,19 DEC 2025,              10.00,           3108300,             46.00,      142950717.00  
19 DEC 2025,ARFIN,BE,ARFIN INDIA LIMITED      ,Listed    ,19 DEC 2025,               1.00,         168722482,             64.15,    10826921669.95     
19 DEC 2025,ARHAM,ST,ARHAM TECHNOLOGIES LTD   ,Listed    ,19 DEC 2025,              10.00,          16920000,            151.10,     2556612000.00     
19 DEC 2025,ARIES,EQ,ARIES AGRO LTD.          ,Listed    ,19 DEC 2025,              10.00,          13004339,            316.10,     4110671557.90     
19 DEC 2025,ARIHANTACA,ST,ARIHANT ACADEMY LIMITED  ,Listed    ,12 DEC 2025,              10.00,           6055200,            475.00,     2876220000.00
19 DEC 2025,ARIHANTCAP,EQ,ARIHANT CAPITAL MKTS LTD ,Listed    ,19 DEC 2025,               1.00,         104112800,             92.45,     9626269488.00
19 DEC 2025,ARIHANTSUP,EQ,ARIHANT SUPERSTRUCT LTD  ,Listed    ,19 DEC 2025,              10.00,          43249991,            305.80,    13225847247.80
19 DEC 2025,ARISINFRA,EQ,ARISINFRA SOLUTIONS LTD  ,Listed    ,19 DEC 2025,               2.00,          81048526,            130.50,    10577643128.25 
19 DEC 2025,ARISTO,SM,ARISTO BIO T AND LIFESC L,Listed    ,19 DEC 2025,              10.00,           6807800,            119.65,      814553270.00    
19 DEC 2025,ARKADE,EQ,ARKADE DEVELOPERS LIMITED,Listed    ,19 DEC 2025,              10.00,         185663617,            137.95,    25608582692.80    
19 DEC 2025,ARMANFIN,EQ,ARMAN FIN SERV LTD       ,Listed    ,19 DEC 2025,              10.00,          10512621,           1481.00,    15569191701.00  
19 DEC 2025,AROGRANITE,EQ,ARO GRANITE IND. LTD.    ,Listed    ,19 DEC 2025,              10.00,          15300000,             30.30,      463437000.00
19 DEC 2025,ARROWGREEN,EQ,ARROW GREENTECH LIMITED  ,Listed    ,19 DEC 2025,              10.00,          15087938,            524.90,     7919658656.20
19 DEC 2025,ARSHIYA,BZ,ARSHIYA LIMITED          ,Listed    ,19 DEC 2025,               2.00,         263475915,              1.30,      337249171.20   
19 DEC 2025,ARSSBL,EQ,ANAND RATHI SH N STK BR L,Listed    ,19 DEC 2025,               5.00,          62725250,            590.10,    37014170025.00    
19 DEC 2025,ARTEMISMED,EQ,ARTEMIS MED SERVICE LTD  ,Listed    ,19 DEC 2025,               1.00,         138932250,            276.25,    38380034062.50
19 DEC 2025,ARTNIRMAN,EQ,ART NIRMAN LIMITED       ,Listed    ,19 DEC 2025,              10.00,          24956000,             47.05,     1174179800.00 
19 DEC 2025,ARUNAYA,SM,ARUNAYA ORGANICS LIMITED ,Listed    ,19 DEC 2025,              10.00,          17538432,             18.60,      326214835.20   
19 DEC 2025,ARVEE,EQ,ARVEE LABORATORIES I LTD ,Listed    ,19 DEC 2025,              10.00,          11020000,            290.80,     3204395600.00     
19 DEC 2025,ARVIND,EQ,ARVIND LIMITED           ,Listed    ,19 DEC 2025,              10.00,         262114640,            319.70,    83798050408.00    
19 DEC 2025,ARVINDFASN,EQ,ARVIND FASHIONS LIMITED  ,Listed    ,19 DEC 2025,               4.00,         133473413,            512.90,    68458513527.70
19 DEC 2025,ARVINDPORT,SM,ARVIND PORT AND INFRA LTD,Listed    ,19 DEC 2025,              10.00,          17798300,             40.45,      719941235.00
19 DEC 2025,ARVSMART,EQ,ARVIND SMARTSPACES LTD   ,Listed    ,19 DEC 2025,              10.00,          45866979,            603.60,    27685308524.40  
19 DEC 2025,ASAHIINDIA,EQ,ASAHI INDIA GLASS LIMITED,Listed    ,19 DEC 2025,               1.00,         254927192,           1008.70,   257145058570.40
19 DEC 2025,ASAHISONG,EQ,ASAHI SONGWON COLOR LTD  ,Listed    ,19 DEC 2025,              10.00,          11787262,            284.15,     3349350497.30 
19 DEC 2025,ASAL,EQ,AUTOMOTIVE STAMPINGS & AS,Listed    ,19 DEC 2025,              10.00,          15864397,            483.70,     7673608828.90      
19 DEC 2025,ASALCBR,EQ,ASSO ALCOHOLS & BREW LTD ,Listed    ,19 DEC 2025,              10.00,          18079200,            945.15,    17087555880.00   
19 DEC 2025,ASCOM,ST,ASCOM LEASIN & INVEST LTD,Listed    ,19 DEC 2025,              10.00,          11714179,            121.00,     1417415659.00     
19 DEC 2025,ASHALOG,SM,ASHAPURA LOGISTICS LTD   ,Listed    ,18 DEC 2025,              10.00,          13556121,             68.55,      929272094.55   
19 DEC 2025,ASHAPURMIN,EQ,ASHAPURA MINECHEM LTD    ,Listed    ,19 DEC 2025,               2.00,          95526098,            790.90,    75551590908.20
19 DEC 2025,ASHIANA,EQ,ASHIANA HOUSING LTD      ,Listed    ,19 DEC 2025,               2.00,         100524857,            295.45,    29700069000.65   
19 DEC 2025,ASHIMASYN,EQ,ASHIMA LTD               ,Listed    ,19 DEC 2025,              10.00,         191660078,             17.85,     3421132392.30 
19 DEC 2025,ASHOKA,EQ,ASHOKA BUILDCON LTD      ,Listed    ,19 DEC 2025,               5.00,         280723217,            172.65,    48466863415.05    
19 DEC 2025,ASHOKAMET,EQ,ASHOKA METCAST LIMITED   ,Listed    ,19 DEC 2025,              10.00,          24996000,             15.15,      378689400.00 
19 DEC 2025,ASHOKLEY,EQ,ASHOK LEYLAND LTD        ,Listed    ,19 DEC 2025,               1.00,        5873454552,            173.55,  1019396772045.10  
19 DEC 2025,ASIANENE,EQ,ASIAN ENERGY SERVICES LTD,Listed    ,19 DEC 2025,              10.00,          44774444,            292.25,    13085331259.00  
19 DEC 2025,ASIANHOTNR,EQ,ASIAN HOTELS (NORTH) LTD ,Listed    ,19 DEC 2025,              10.00,          19453229,            322.30,     6269775706.70
19 DEC 2025,ASIANPAINT,EQ,ASIAN PAINTS LIMITED     ,Listed    ,19 DEC 2025,               1.00,         959197790,           2799.90,  2685657892221.00
19 DEC 2025,ASIANTILES,EQ,ASIAN GRANITO IND. LTD.  ,Listed    ,19 DEC 2025,              10.00,         231911649,             72.05,    16709234310.45
19 DEC 2025,ASKAUTOLTD,EQ,ASK AUTOMOTIVE LIMITED   ,Listed    ,19 DEC 2025,               2.00,         197142600,            490.30,    96659016780.00
19 DEC 2025,ASLIND,ST,ASL INDUSTRIES LIMITED   ,Listed    ,18 DEC 2025,              10.00,          10417090,            111.85,     1165151516.50    
19 DEC 2025,ASMS,EQ,BARTRONICS INDIA LIMITED ,Listed    ,19 DEC 2025,               1.00,         304576740,             12.00,     3648829345.20      
19 DEC 2025,ASPINWALL,EQ,ASPINWALL & CO LTD       ,Listed    ,19 DEC 2025,              10.00,           7818288,            227.10,     1775376839.05 
19 DEC 2025,ASPIRE,SM,ASPIRE & INNOVATIVE ADV L,Listed    ,19 DEC 2025,              10.00,          15178000,             19.50,      295971000.00    
19 DEC 2025,ASTEC,EQ,ASTEC LIFESCIENCES LTD   ,Listed    ,19 DEC 2025,              10.00,          22281661,            718.65,    16012715677.65     
19 DEC 2025,ASTERDM,EQ,ASTER DM HEALTHCARE LTD. ,Listed    ,19 DEC 2025,              10.00,         518121029,            598.20,   309939999547.80   
19 DEC 2025,ASTRAL,EQ,ASTRAL LIMITED           ,Listed    ,19 DEC 2025,               1.00,         268634727,           1423.60,   382428397357.20    
19 DEC 2025,ASTRAMICRO,EQ,ASTRA MICROWAVE LTD      ,Listed    ,19 DEC 2025,               2.00,          94945008,            908.25,    86233803516.00
19 DEC 2025,ASTRAZEN,EQ,ASTRAZENECA PHARMA IND LT,Listed    ,19 DEC 2025,               2.00,          25000000,           9091.50,   227287500000.00  
19 DEC 2025,ASTRON,EQ,ASTRON PAPER BORD MIL LTD,Listed    ,19 DEC 2025,              10.00,          46500000,              6.15,      285975000.00    
19 DEC 2025,ATALREAL,EQ,ATAL REALTECH LIMITED    ,Listed    ,19 DEC 2025,               2.00,         111015000,             25.25,     2803128750.00  
19 DEC 2025,ATAM,EQ,ATAM VALVES LIMITED      ,Listed    ,19 DEC 2025,              10.00,          11463000,             81.50,      934463760.00      
19 DEC 2025,ATCENERGY,SM,ATC ENERGIES SYSTEM LTD  ,Listed    ,19 DEC 2025,              10.00,          20388600,             38.85,      792097110.00 
19 DEC 2025,ATGL,EQ,ADANI TOTAL GAS LIMITED  ,Listed    ,19 DEC 2025,               1.00,        1099810083,            568.75,   625516984706.25      
19 DEC 2025,ATHERENERG,EQ,ATHER ENERGY LIMITED     ,Listed    ,19 DEC 2025,               1.00,         378972831,            701.95,   266019978720.45
19 DEC 2025,ATL,EQ,ALLCARGO TERMINALS LTD   ,Listed    ,19 DEC 2025,               2.00,         252060324,             26.40,     6656913156.85       
19 DEC 2025,ATLANTAA,BE,ATLANTAA LIMITED         ,Listed    ,19 DEC 2025,               2.00,          81500000,             42.85,     3492275000.00  
19 DEC 2025,ATLANTAELE,EQ,ATLANTA ELECTRICALS LTD  ,Listed    ,19 DEC 2025,               2.00,          76896625,            953.35,    73309397443.75
19 DEC 2025,ATLASCYCLE,EQ,ATLAS CYCLE (HARYANA) LTD,Listed    ,19 DEC 2025,               5.00,           6503838,             91.05,      592304526.65
19 DEC 2025,ATMASTCO,SM,ATMASTCO LIMITED         ,Listed    ,19 DEC 2025,              10.00,          24734690,            138.95,     3436885175.50  
19 DEC 2025,ATUL,EQ,ATUL LTD                 ,Listed    ,19 DEC 2025,              10.00,          29441755,           6007.00,   176856622285.00      
19 DEC 2025,ATULAUTO,EQ,ATUL AUTO LIMITED        ,Listed    ,19 DEC 2025,               5.00,          27751280,            427.70,    11869222456.00  
19 DEC 2025,AUBANK,EQ,AU SMALL FINANCE BANK LTD,Listed    ,19 DEC 2025,              10.00,         745898230,            985.15,   734821641284.50    
19 DEC 2025,AURIONPRO,EQ,AURIONPRO SOLN LTD       ,Listed    ,19 DEC 2025,              10.00,          55213530,           1125.20,    62126263956.00 
19 DEC 2025,AUROIMPEX,SM,AURO IMPEX & CHEMICALS L ,Listed    ,19 DEC 2025,              10.00,          12200800,             39.20,      478271360.00 
19 DEC 2025,AUROPHARMA,EQ,AUROBINDO PHARMA LTD     ,Listed    ,19 DEC 2025,               1.00,         580801623,           1225.10,   711540068337.30
19 DEC 2025,AURUM,EQ,AURUM PROPTECH LIMITED   ,Listed    ,19 DEC 2025,               5.00,          76109436,            179.95,    13695131913.85     
19 DEC 2025,AUSL,SM,ADITYA ULTRA STEEL LTD   ,Listed    ,19 DEC 2025,              10.00,          24835568,             26.00,      645724768.00      
19 DEC 2025,AUSOMENT,EQ,AUSOM ENTERPRISE LIMITED ,Listed    ,19 DEC 2025,              10.00,          13623552,            108.05,     1472297264.65  
19 DEC 2025,AUTOAXLES,EQ,AUTOMOTIVE AXLES LIMITED ,Listed    ,19 DEC 2025,              10.00,          15111975,           1863.60,    28162676610.00 
19 DEC 2025,AUTOIND,EQ,AUTOLINE INDUSTRIES LTD  ,Listed    ,19 DEC 2025,              10.00,          45375401,             77.60,     3521584871.60   
19 DEC 2025,AVADHSUGAR,EQ,AVADH SUG & ENERGY LTD   ,Listed    ,19 DEC 2025,              10.00,          20018420,            369.50,     7396806190.00
19 DEC 2025,AVALON,EQ,AVALON TECHNOLOGIES LTD  ,Listed    ,19 DEC 2025,               2.00,          66713941,            875.30,    58394712557.30    
19 DEC 2025,AVANTEL,EQ,AVANTEL LIMITED          ,Listed    ,19 DEC 2025,               2.00,         264969520,            153.60,    40694018881.60   
19 DEC 2025,AVANTIFEED,EQ,AVANTI FEEDS LIMITED     ,Listed    ,19 DEC 2025,               1.00,         136245630,            854.35,   116401453990.50
19 DEC 2025,AVG,EQ,AVG LOGISTICS LIMITED    ,Listed    ,19 DEC 2025,              10.00,          15057720,            194.70,     2932039238.40       
19 DEC 2025,AVIANSH,SM,AVI ANSH TEXTILE LIMITED ,Listed    ,19 DEC 2025,              10.00,          13976930,            115.50,     1614335415.00   
19 DEC 2025,AVL,EQ,ADITYA VISION LIMITED    ,Listed    ,19 DEC 2025,               1.00,         128663050,            486.30,    62568841215.00       
19 DEC 2025,AVONMORE,EQ,AVONMORE CAP&MGT SERV LTD,Listed    ,19 DEC 2025,               1.00,         282184741,             17.40,     4910014493.40  
19 DEC 2025,AVPINFRA,SM,AVP INFRACON LIMITED     ,Listed    ,19 DEC 2025,              10.00,          24979200,            119.80,     2992508160.00  
19 DEC 2025,AVROIND,EQ,AVRO INDIA LIMITED       ,Listed    ,19 DEC 2025,              10.00,          13311050,            114.15,     1519323247.00   
19 DEC 2025,AVSL,ST,AVSL INDUSTRIES LIMITED  ,Listed    ,08 DEC 2025,              10.00,           5331120,            126.00,      671721120.00      
19 DEC 2025,AVTNPL,EQ,AVT NATURAL PRODUCTS LTD ,Listed    ,19 DEC 2025,               1.00,         152284000,             65.65,     9995921760.00    
19 DEC 2025,AWFIS,EQ,AWFIS SPACE SOLUTIONS LTD,Listed    ,19 DEC 2025,              10.00,          71509041,            518.15,    37052409594.15     
19 DEC 2025,AWHCL,EQ,ANTONY WASTE HDG CELL LTD,Listed    ,19 DEC 2025,               5.00,          28382100,            515.90,    14642325390.00     
19 DEC 2025,AWL,EQ,AWL AGRI BUSINESS LIMITED,Listed    ,19 DEC 2025,               1.00,        1299678605,            244.85,   318226306434.25       
19 DEC 2025,AXISBANK,EQ,AXIS BANK LIMITED        ,Listed    ,19 DEC 2025,               2.00,        3102679760,           1230.60,  3818157712656.00  
19 DEC 2025,AXISCADES,BE,AXISCADES TECH LTD       ,Listed    ,19 DEC 2025,               5.00,          42497653,           1308.80,    55620928246.40 
19 DEC 2025,AXITA,BE,AXITA COTTON LIMITED     ,Listed    ,19 DEC 2025,               1.00,         347837344,             12.90,     4480144990.70     
19 DEC 2025,AYMSYNTEX,EQ,AYM SYNTEX LIMITED       ,Listed    ,19 DEC 2025,              10.00,          58581091,            155.25,     9094128566.85 
19 DEC 2025,AZAD,EQ,AZAD ENGINEERING LIMITED ,Listed    ,19 DEC 2025,               2.00,          64581743,           1629.40,   105229492044.20      
19 DEC 2025,BABAFP,SM,BABA FOOD PROCESSING     ,Listed    ,19 DEC 2025,              10.00,          16326403,             31.75,      518363295.25    
19 DEC 2025,BAFNAPH,BE,BAFNA PHARMACEUTICALS LTD,Listed    ,19 DEC 2025,              10.00,          23656335,            149.70,     3540880222.80   
19 DEC 2025,BAGDIGITAL,SM,B.A.G.CONVERGENCE LIMITED,Listed    ,19 DEC 2025,              10.00,          21218800,            121.00,     2567474800.00
19 DEC 2025,BAGFILMS,EQ,B.A.G FILMS AND MEDIA LTD,Listed    ,19 DEC 2025,               2.00,         197747749,              6.35,     1257675683.65  
19 DEC 2025,BAHETI,SM,BAHETI RECYCLING IND LTD ,Listed    ,19 DEC 2025,              10.00,          10368530,            630.20,     6534247606.00    
19 DEC 2025,BAIDFIN,EQ,BAID FINSERV LIMITED     ,Listed    ,19 DEC 2025,               2.00,         150085375,             11.45,     1715475836.25   
19 DEC 2025,BAJAJ-AUTO,EQ,BAJAJ AUTO LIMITED       ,Listed    ,19 DEC 2025,              10.00,         279257608,           9002.00,  2513876987216.00
19 DEC 2025,BAJAJCON,EQ,BAJAJ CONSUMER CARE LTD  ,Listed    ,19 DEC 2025,               1.00,         137052803,            253.40,    34729180280.20  
19 DEC 2025,BAJAJELEC,EQ,BAJAJ ELECT.LTD          ,Listed    ,19 DEC 2025,               2.00,         115370139,            479.70,    55343055678.30 
19 DEC 2025,BAJAJFINSV,EQ,BAJAJ FINSERV LTD.       ,Listed    ,19 DEC 2025,               1.00,        1597813220,           2043.80,  3265610659036.00
19 DEC 2025,BAJAJHCARE,EQ,BAJAJ HEALTHCARE LIMITED ,Listed    ,19 DEC 2025,               5.00,          31583252,            418.65,    13222328449.80
19 DEC 2025,BAJAJHFL,EQ,BAJAJ HOUSING FINANCE LTD,Listed    ,19 DEC 2025,              10.00,        8332334619,             95.30,   794154812536.90  
19 DEC 2025,BAJAJHIND,EQ,BAJAJ HINDUSTHAN SUGAR LT,Listed    ,19 DEC 2025,               1.00,        1277359942,             18.45,    23592838128.75 
19 DEC 2025,BAJAJHLDNG,EQ,BAJAJ HOLDINGS & INVS LTD,Listed    ,19 DEC 2025,              10.00,         111293510,          11148.00,  1240700049480.00
