Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
12 MAY 2026,CHENNPETRO,EQ,CHENNAI PETROLEUM CORP LT,Listed    ,12 MAY 2026,              10.00,         148911400,           1009.70,   150355840580.00
12 MAY 2026,CHETANA,SM,CHETANA EDUCATION LIMITED,Listed    ,12 MAY 2026,              10.00,          20400000,             52.70,     1075080000.00   
12 MAY 2026,CHEVIOT,EQ,CHEVIOT COMPANY LIMITED  ,Listed    ,12 MAY 2026,              10.00,           5841875,           1214.20,     7093204625.00   
12 MAY 2026,CHOICEIN,EQ,CHOICE INTERNATIONAL LTD ,Listed    ,12 MAY 2026,              10.00,         222776500,            661.15,   147288682975.00  
12 MAY 2026,CHOLAFIN,EQ,CHOLAMANDALAM IN & FIN CO,Listed    ,12 MAY 2026,               2.00,         851849628,           1561.00,  1329737269308.00  
12 MAY 2026,CHOLAHLDNG,EQ,CHOLAMANDALAM FIN HOL LTD,Listed    ,12 MAY 2026,               1.00,         187777462,           1715.60,   322151013807.20
12 MAY 2026,CIEINDIA,EQ,CIE AUTOMOTIVE INDIA LTD ,Listed    ,12 MAY 2026,              10.00,         379362377,            462.70,   175530971837.90  
12 MAY 2026,CIFL,EQ,CAPITAL INDIA FINANCE LTD,Listed    ,12 MAY 2026,               2.00,         391056300,             28.50,    11145104550.00      
12 MAY 2026,CIGNITITEC,EQ,CIGNITI TECHNOLOGIES LTD ,Listed    ,12 MAY 2026,              10.00,          27546959,           1313.90,    36193949430.10
12 MAY 2026,CINELINE,EQ,CINELINE INDIA LIMITED   ,Listed    ,12 MAY 2026,               5.00,          34266434,             84.85,     2907506924.90  
12 MAY 2026,CINEVISTA,EQ,CINEVISTA LIMITED        ,Listed    ,12 MAY 2026,               2.00,          57436475,             15.00,      861547125.00 
12 MAY 2026,CIPLA,EQ,CIPLA LTD                ,Listed    ,12 MAY 2026,               2.00,         807780677,           1292.30,  1043894968887.10     
12 MAY 2026,CITIUSINVT,IV,CITIUS TRANSNET INV TRUST,Listed    ,12 MAY 2026,             100.00,         610000000,            104.15,    63543700000.00
12 MAY 2026,CKKRETAIL,ST,C K K RETAIL MART LIMITED,Listed    ,12 MAY 2026,              10.00,          19368000,            116.25,     2251530000.00 
12 MAY 2026,CLASSICEIL,ST,CLASSIC ELECTRODE (IND) L,Listed    ,12 MAY 2026,              10.00,          17964950,             55.40,      995258230.00
12 MAY 2026,CLEAN,EQ,CLEAN SCIENCE & TECH LTD ,Listed    ,12 MAY 2026,               1.00,         106276499,            808.90,    85967060041.10     
12 MAY 2026,CLEANMAX,EQ,CLEAN MAX ENVIRO EN SOL L,Listed    ,12 MAY 2026,               1.00,         117079174,           1221.60,   143023918958.40  
12 MAY 2026,CLEDUCATE,BE,CL EDUCATE LIMITED       ,Listed    ,12 MAY 2026,               5.00,          54223958,             42.05,     2280117433.90 
12 MAY 2026,CLSEL,EQ,CHAMAN LAL SETIA EXP LTD ,Listed    ,12 MAY 2026,               2.00,          49725620,            271.35,    13493046987.00     
12 MAY 2026,CLSL,SM,CROP LIFE SCIENCE LIMITED,Listed    ,12 MAY 2026,              10.00,          17140000,             43.90,      752446000.00      
12 MAY 2026,CMNL,SM,CHAMAN METALLICS LIMITED ,Listed    ,12 MAY 2026,              10.00,          24134764,            121.50,     2932373826.00      
12 MAY 2026,CMPDI,EQ,CENTRAL MINE P N D INST L,Listed    ,12 MAY 2026,               2.00,         714000000,            233.35,   166597620000.00     
12 MAY 2026,CMRSL,SM,CYBER MEDIA RES & SER LTD,Listed    ,08 MAY 2026,              10.00,           2928000,             81.05,      237314400.00     
12 MAY 2026,CMSINFO,EQ,CMS INFO SYSTEMS LIMITED ,Listed    ,12 MAY 2026,              10.00,         164637541,            298.85,    49201929127.85   
12 MAY 2026,CNL,EQ,CREATIVE NEWTECH LIMITED ,Listed    ,12 MAY 2026,              10.00,          15016675,            653.65,     9815649613.75       
12 MAY 2026,COALINDIA,EQ,COAL INDIA LTD           ,Listed    ,12 MAY 2026,              10.00,        6162728327,            463.05,  2853651351817.35 
12 MAY 2026,COASTCORP,EQ,COASTAL CORPORATION LTD  ,Listed    ,12 MAY 2026,               2.00,          66977230,             58.20,     3898074786.00 
12 MAY 2026,COCHINSHIP,EQ,COCHIN SHIPYARD LIMITED  ,Listed    ,12 MAY 2026,               5.00,         263080780,           1616.10,   425164848558.00
12 MAY 2026,COCKERILL,EQ,JOHN COCKERILL INDIA LTD.,Permitted ,12 MAY 2026,              10.00,           4937813,           5152.50,    25442081482.50 
12 MAY 2026,COFFEEDAY,EQ,COFFEE DAY ENTERPRISE LTD,Listed    ,12 MAY 2026,              10.00,         211251719,             24.75,     5230592562.45 
12 MAY 2026,COFORGE,EQ,COFORGE LIMITED          ,Listed    ,12 MAY 2026,               2.00,         335800217,           1320.40,   443390606526.80   
12 MAY 2026,COHANCE,EQ,COHANCE LIFESCIENCES LTD ,Listed    ,12 MAY 2026,               1.00,         382567140,            484.65,   185411164401.00   
12 MAY 2026,COLPAL,EQ,COLGATE PALMOLIVE LTD.   ,Listed    ,12 MAY 2026,               1.00,         271985634,           2125.20,   578023869376.80    
12 MAY 2026,COMFINTE,EQ,COMFORT INTECH LTD.      ,Permitted ,12 MAY 2026,               1.00,         319938080,              7.90,     2527510832.00  
12 MAY 2026,COMMITTED,ST,COMMITTED CARGO CARE LTD ,Listed    ,12 MAY 2026,              10.00,          11574600,            272.00,     3148291200.00 
12 MAY 2026,COMPINFO,BZ,COMPUAGE INFOCOM LTD     ,Listed    ,12 MAY 2026,               2.00,          85768064,              1.35,      115786886.40  
12 MAY 2026,COMPUSOFT,EQ,COMPUCOM SOFTWARE LTD    ,Listed    ,12 MAY 2026,               2.00,          79125188,             13.55,     1073728801.15 
12 MAY 2026,COMSYN,EQ,COMMERCIAL SYN BAGS LTD  ,Listed    ,12 MAY 2026,              10.00,          39952200,            153.00,     6113086122.00    
12 MAY 2026,CONCOR,EQ,CONTAINER CORP OF IND LTD,Listed    ,12 MAY 2026,               5.00,         761617935,            516.00,   392994854460.00    
12 MAY 2026,CONCORDBIO,EQ,CONCORD BIOTECH LIMITED  ,Listed    ,12 MAY 2026,               1.00,         104616204,           1127.20,   117923385148.80
12 MAY 2026,CONFIPET,EQ,CONFIDENCE PETRO IND LTD.,Listed    ,12 MAY 2026,               1.00,         332241043,             56.85,    18891225705.00  
12 MAY 2026,CONNPLEX,SM,CONNPLEX CINEMAS LIMITED ,Listed    ,12 MAY 2026,              10.00,          19100000,            271.85,     5192335000.00  
12 MAY 2026,CONSOFINVT,BE,CONSO. FIN. & HOLD. LTD. ,Listed    ,12 MAY 2026,              10.00,          32326366,            224.00,     7241105984.00
12 MAY 2026,CONTI,SM,CONTINENTAL SEED CHEM LTD,Listed    ,07 MAY 2026,              10.00,          13942414,             13.30,      185434106.20     
12 MAY 2026,CONTROLPR,EQ,CONTROL PRINT LIMITED    ,Listed    ,12 MAY 2026,              10.00,          15994212,            636.45,    10179516227.40 
12 MAY 2026,COOLCAPS,SM,COOL CAPS INDUSTRIES LTD ,Listed    ,12 MAY 2026,               2.00,         115600000,             24.25,     2803300000.00  
12 MAY 2026,CORALFINAC,EQ,CORAL INDIA FIN & HOUS LT,Listed    ,12 MAY 2026,               2.00,          40302225,             33.15,     1336421781.00
12 MAY 2026,CORDSCABLE,EQ,CORDS CABLE INDUS LTD.   ,Listed    ,12 MAY 2026,              10.00,          12927780,            205.95,     2662734846.60
12 MAY 2026,COROMANDEL,EQ,COROMANDEL INTERNTL. LTD ,Listed    ,12 MAY 2026,               1.00,         295014639,           1872.70,   552473914455.30
12 MAY 2026,CORONA,EQ,CORONA REMEDIES LIMITED  ,Listed    ,12 MAY 2026,              10.00,          61160088,           1631.20,    99764335545.60    
12 MAY 2026,COSMOFIRST,EQ,COSMO FIRST LIMITED      ,Listed    ,12 MAY 2026,              10.00,          26249727,            762.85,    20024604241.95
12 MAY 2026,COUNCODOS,EQ,COUNTRY CONDO S LIMITED  ,Listed    ,12 MAY 2026,               1.00,          77597300,              5.10,      395746230.00 
12 MAY 2026,CPCAP,BE,CP CAPITAL LIMITED       ,Listed    ,12 MAY 2026,              10.00,          18192939,             95.40,     1735424451.20     
12 MAY 2026,CPEDU,EQ,CAREER POINT EDUTECH LTD ,Listed    ,12 MAY 2026,              10.00,          18192939,            190.25,     3461206644.75     
12 MAY 2026,CPPLUS,EQ,ADITYA INFOTECH LIMITED  ,Listed    ,12 MAY 2026,               1.00,         117798084,           2509.80,   295649631223.20    
12 MAY 2026,CPS,SM,C P S SHAPERS LIMITED    ,Listed    ,11 MAY 2026,              10.00,           2278020,            955.00,     2175509100.00       
12 MAY 2026,CRAFTSMAN,EQ,CRAFTSMAN AUTOMATION LTD ,Listed    ,12 MAY 2026,               5.00,          23855583,           8688.00,   207257305104.00 
12 MAY 2026,CRAMC,EQ,CANARA ROBECO AMC LIMITED,Listed    ,12 MAY 2026,              10.00,         199417428,            244.20,    48697735917.60     
12 MAY 2026,CRAYONS,SM,CRAYONS ADVERTISING LTD  ,Listed    ,12 MAY 2026,              10.00,          24430000,             33.00,      806190000.00   
12 MAY 2026,CREATIVEYE,EQ,CREATIVE EYE LIMITED     ,Listed    ,12 MAY 2026,               5.00,          20058250,              6.80,      136396100.00
12 MAY 2026,CREDITACC,EQ,CREDITACCESS GRAMEEN LTD ,Listed    ,12 MAY 2026,              10.00,         160146736,           1390.80,   222732080428.80 
12 MAY 2026,CREST,EQ,CREST VENTURES LIMITED   ,Listed    ,12 MAY 2026,              10.00,          28449775,            364.40,    10367098010.00     
12 MAY 2026,CRISIL,EQ,CRISIL LTD               ,Listed    ,12 MAY 2026,               1.00,          73130017,           4031.00,   294787098527.00    
12 MAY 2026,CRIZAC,EQ,CRIZAC LIMITED           ,Listed    ,12 MAY 2026,               2.00,         174982500,            205.95,    36041145525.00    
12 MAY 2026,CROMPTON,EQ,CROMPT GREA CON ELEC LTD ,Listed    ,12 MAY 2026,               2.00,         643914875,            282.05,   181616190493.75  
12 MAY 2026,CROWN,EQ,CROWN LIFTERS LIMITED    ,Listed    ,12 MAY 2026,              10.00,          11590000,            131.90,     1528836900.00     
12 MAY 2026,CSBBANK,EQ,CSB BANK LIMITED         ,Listed    ,12 MAY 2026,              10.00,         173485827,            344.15,    59705147362.05   
12 MAY 2026,CSLFINANCE,EQ,CSL FINANCE LIMITED      ,Listed    ,12 MAY 2026,              10.00,          22782621,            226.80,     5167098442.80
12 MAY 2026,CSSL,SM,CLEAR SECURED SERVICES L ,Listed    ,12 MAY 2026,              10.00,          24047112,             95.50,     2296499196.00      
12 MAY 2026,CTE,BE,CAMBRIDGE TECH ENTER LTD ,Listed    ,12 MAY 2026,              10.00,          19631015,             31.75,      623677346.55       
12 MAY 2026,CUB,EQ,CITY UNION BANK LTD      ,Listed    ,12 MAY 2026,               1.00,         743047262,            244.45,   181637903195.90       
12 MAY 2026,CUBEINVIT,IV,CUBE HIGHWAYS TRUST      ,Listed    ,08 MAY 2026,             100.00,        1344069762,            148.00,   198922324776.00 
12 MAY 2026,CUBEXTUB,EQ,CUBEX TUBINGS LTD        ,Listed    ,12 MAY 2026,              10.00,          14318975,             95.40,     1365743835.50  
12 MAY 2026,CUDML,SM,CASH UR DRIVE MARKETING L,Listed    ,12 MAY 2026,              10.00,          17645800,            154.75,     2730687550.00     
12 MAY 2026,CUMMINSIND,EQ,CUMMINS INDIA LTD        ,Listed    ,12 MAY 2026,               2.00,         277200000,           5160.00,  1430352000000.00
12 MAY 2026,CUPID,EQ,CUPID LIMITED            ,Listed    ,12 MAY 2026,               1.00,        1344660700,            119.60,   160848312934.00     
12 MAY 2026,CURAA,BE,CURA TECHNOLOGIES LIMITED,Listed    ,12 MAY 2026,              10.00,           9900000,             97.50,      965250000.00     
12 MAY 2026,CURIS,SM,CURIS LIFESCIENCES LTD   ,Listed    ,12 MAY 2026,              10.00,           8084434,            132.00,     1067145288.00     
12 MAY 2026,CURRENT,SM,CURRENT INFRAPROJECTS LTD,Listed    ,12 MAY 2026,              10.00,          19148000,            116.05,     2222125400.00   
12 MAY 2026,CYBERMEDIA,EQ,CYBER MEDIA (INDIA) LTD. ,Listed    ,12 MAY 2026,              10.00,          20620657,             17.40,      359005638.35
12 MAY 2026,CYBERTECH,EQ,CYBERTECH SYSTEMS & SOFTW,Listed    ,12 MAY 2026,              10.00,          31130593,            136.40,     4245590273.35 
12 MAY 2026,CYIENT,EQ,CYIENT LIMITED           ,Listed    ,12 MAY 2026,               5.00,         111124006,            903.45,   100394983220.70    
12 MAY 2026,CYIENTDLM,EQ,CYIENT DLM LIMITED       ,Listed    ,12 MAY 2026,              10.00,          79364396,            417.25,    33114794231.00 
12 MAY 2026,DABUR,EQ,DABUR INDIA LTD          ,Listed    ,12 MAY 2026,               1.00,        1773690172,            473.25,   839398873899.00     
12 MAY 2026,DAICHI,EQ,DAI-ICHI KARKARIA LTD.   ,Permitted ,12 MAY 2026,              10.00,           7451229,            255.30,     1902298763.70    
12 MAY 2026,DALBHARAT,EQ,DALMIA BHARAT LIMITED    ,Listed    ,12 MAY 2026,               2.00,         187565953,           1781.20,   334092475483.60 
12 MAY 2026,DALMIASUG,EQ,DALMIA BHARAT SUG IN LTD ,Listed    ,12 MAY 2026,               2.00,          80939303,            371.10,    30036575343.30 
12 MAY 2026,DAMCAPITAL,EQ,DAM CAPITAL ADVISORS LTD ,Listed    ,12 MAY 2026,               2.00,          70686000,            156.30,    11049635520.00
12 MAY 2026,DAMODARIND,EQ,DAMODAR INDUSTRIES LTD   ,Listed    ,12 MAY 2026,               5.00,          23300000,             29.95,      697602000.00
12 MAY 2026,DANGEE,EQ,DANGEE DUMS LIMITED      ,Listed    ,12 MAY 2026,               1.00,         153975000,              3.45,      531213750.00    
12 MAY 2026,DANISH,SM,DANISH POWER LIMITED     ,Listed    ,12 MAY 2026,              10.00,          19691610,            877.20,    17273480292.00    
12 MAY 2026,DATAMATICS,EQ,DATAMATICS GLOBAL SER LTD,Listed    ,12 MAY 2026,               5.00,          59106389,            748.55,    44244087485.95
12 MAY 2026,DATAPATTNS,EQ,DATA PATTERNS INDIA LTD  ,Listed    ,12 MAY 2026,               2.00,          55983969,           4062.50,   227434874062.50
12 MAY 2026,DAVANGERE,EQ,DAVANGERE SUGAR COMPANY L,Listed    ,12 MAY 2026,               1.00,        1429990798,              3.55,     5090767240.90 
12 MAY 2026,DBCORP,EQ,D.B.CORP LTD             ,Listed    ,12 MAY 2026,              10.00,         178245926,            217.10,    38695408075.35    
12 MAY 2026,DBEIL,EQ,DEEPAK BUILDERS & ENG I L,Listed    ,12 MAY 2026,              10.00,          46580860,             78.20,     3641691634.80     
12 MAY 2026,DBL,EQ,DILIP BUILDCON LIMITED   ,Listed    ,12 MAY 2026,              10.00,         162444833,            469.35,    76243482368.55       
12 MAY 2026,DBOL,BE,DHAMPUR BIO ORGANICS LTD ,Listed    ,12 MAY 2026,              10.00,          66387590,            112.05,     7437401707.70      
12 MAY 2026,DBREALTY,EQ,VALOR ESTATE LIMITED     ,Listed    ,12 MAY 2026,              10.00,         542406761,            129.05,    70003016574.65  
12 MAY 2026,DBSTOCKBRO,EQ,DB (INT) STOCK BROKERS   ,Listed    ,12 MAY 2026,               2.00,          35000000,             27.15,      950950000.00
12 MAY 2026,DCAL,EQ,DISHMAN CARBO AMCIS LTD  ,Listed    ,12 MAY 2026,               2.00,         156783095,            174.85,    27410388498.85      
12 MAY 2026,DCBBANK,EQ,DCB BANK LIMITED         ,Listed    ,12 MAY 2026,              10.00,         321813467,            174.15,    56043815278.05   
12 MAY 2026,DCCL,SM,DAR CREDIT & CAPITAL LTD ,Listed    ,05 MAY 2026,              10.00,          14276000,             41.90,      598164400.00      
12 MAY 2026,DCG,SM,DCG CABLES & WIRES LTD   ,Listed    ,12 MAY 2026,              10.00,          18149600,             66.30,     1203318480.00       
12 MAY 2026,DCI,BE,DC INFOTECH AND COMUN LTD,Listed    ,12 MAY 2026,              10.00,          16000000,            267.35,     4277600000.00       
12 MAY 2026,DCM,EQ,DCM LTD                  ,Listed    ,12 MAY 2026,              10.00,          18677749,             81.00,     1512524114.00       
12 MAY 2026,DCMFINSERV,BE,DCM FINANCIAL SERVICES LT,Listed    ,12 MAY 2026,              10.00,          18781987,              4.80,       90153537.60
12 MAY 2026,DCMNVL,EQ,DCM NOUVELLE LIMITED     ,Listed    ,12 MAY 2026,              10.00,          18677749,            152.55,     2849290609.95    
12 MAY 2026,DCMSHRIRAM,EQ,DCM SHRIRAM LIMITED      ,Listed    ,12 MAY 2026,               2.00,         155942296,           1193.40,   186101536046.40
12 MAY 2026,DCMSIL,BE,DCM SHRIRAM INTERNATNL L ,Listed    ,12 MAY 2026,               2.00,          86992185,             66.05,     5746703741.10    
12 MAY 2026,DCMSRIND,EQ,DCM SHRIRAM IND LTD      ,Listed    ,12 MAY 2026,               2.00,          86992185,             42.35,     3684119034.75  
12 MAY 2026,DCW,EQ,DCW LTD                  ,Listed    ,12 MAY 2026,               2.00,         295155017,             47.00,    13869334248.85       
12 MAY 2026,DCXINDIA,EQ,DCX SYSTEMS LIMITED      ,Listed    ,12 MAY 2026,               2.00,         111386427,            196.90,    21933101340.55  
12 MAY 2026,DDEVPLSTIK,EQ,DDEV PLASTIKS IND LTD    ,Listed    ,12 MAY 2026,               1.00,         103476664,            233.90,    24203191709.60
12 MAY 2026,DECCANCE,EQ,DECCAN CEMENTS LIMITED   ,Listed    ,12 MAY 2026,               5.00,          14007500,            621.70,     8708462750.00  
12 MAY 2026,DECCANTRAN,SM,DECCAN TRANSCON LEASING L,Listed    ,12 MAY 2026,              10.00,          22723448,             20.50,      465830684.00
